seed,vehicles_count,delay_steps,delay_ms,policy,collided,failure,min_headway,min_ttc_est,risk_score,steps
8101,8,1,200.0,heuristic,0,0,83.84942807680468,58.822234374942816,0.0340007485477628,200
8102,8,1,200.0,heuristic,0,0,125.35597198348114,35.66785629642303,0.05607289609385835,200
8103,8,1,200.0,heuristic,0,0,81.82098096608581,38.99752268860639,0.05128530896615966,200
8104,8,1,200.0,heuristic,0,0,20.040054970178062,4.801922248127953,0.4164998716461324,200
8105,8,1,200.0,heuristic,0,0,36.31105415203655,7.562004340660008,0.2644801444038104,200
8106,8,1,200.0,heuristic,0,0,147.22003329980316,53.77036174926457,0.03719521191481205,200
8107,8,1,200.0,heuristic,0,0,18.65362882468392,16.029790733449303,0.12476769243322731,200
8108,8,1,200.0,heuristic,0,0,31.70506265365111,10.462156557483505,0.191165176033369,200
8109,8,1,200.0,heuristic,0,0,72.33621444749929,12.64063759392633,0.15821986708652855,200
8110,8,1,200.0,heuristic,0,0,39.53004130837212,11.44453065845815,0.17475596507069407,200
8111,8,1,200.0,heuristic,0,0,89.8912089297969,28.986449195432865,0.06899775776313859,200
8112,8,1,200.0,heuristic,0,0,44.73488863734315,12.790040103319976,0.15637167544774544,200
8113,8,1,200.0,heuristic,0,0,8.81346635235235,2.094186580002404,0.9550247428276921,200
8114,8,1,200.0,heuristic,0,0,43.70778724621641,14.848177077461655,0.1346966694676507,200
8115,8,1,200.0,heuristic,0,0,19.408643154937067,4.706759180238113,0.4249208262868509,200
8116,8,1,200.0,heuristic,0,0,23.760291900460516,7.671875525098851,0.26069244651544715,200
8117,8,1,200.0,heuristic,0,0,21.11462122792659,4.145697166156161,0.4824279053297024,200
8118,8,1,200.0,heuristic,0,0,23.856435795074503,7.353610979298143,0.2719752249106449,200
8119,8,1,200.0,heuristic,0,0,21.78717122866513,7.258932733391695,0.2755225972545294,200
8120,8,1,200.0,heuristic,0,0,18.412148541569564,5.007897187687712,0.3993692212606019,200
8121,8,1,200.0,heuristic,0,0,16.502428396932203,7.63998641237197,0.26178057028494955,200
8122,8,1,200.0,heuristic,0,0,19.480682909311668,9.295944767928667,0.2151475777803747,200
8123,8,1,200.0,heuristic,0,0,18.520034271040572,7.823855169195784,0.25562845384388433,200
8124,8,1,200.0,heuristic,0,0,18.99764031942911,8.588130641619834,0.23287955009761865,200
8125,8,1,200.0,heuristic,0,0,14.48772704117772,3.4089901832734597,0.5866840009728376,200
8126,8,1,200.0,heuristic,0,0,47.03145132549207,14.807879791727604,0.1350632249943909,200
8127,8,1,200.0,heuristic,0,0,23.52244096578056,6.598392984667375,0.3031041049915308,200
8128,8,1,200.0,heuristic,0,0,23.469494165070387,6.7224124533013265,0.29751224190622444,200
8129,8,1,200.0,heuristic,0,0,123.80033912629341,86.91025395814931,0.023012244343033197,200
